polygonid,elevation
2266,118
2266,196
2266,163
2266,169
2266,91
2267,144
2267,142
2267,137
2267,148
2267,143
2268,147
2268,146
2268,149
2268,153
2268,145
2269,130
2269,130
2269,132
2269,128
2269,130
2270,134
2270,135
2270,134
2270,129
2270,130
2271,127
2271,133
2271,130
2271,128
2271,127
2272,122
2272,115
2272,126
2272,125
2272,122
2273,131
2273,129
2273,131
2273,124
2273,127
2274,122
2274,112
2274,118
2274,115
2274,114
2275,121
2275,121
2275,113
2275,111
2275,120
2276,79
2276,81
2276,76
2276,80
2276,76
2277,86
2277,84
2277,88
2277,85
2277,88
2278,81
2278,81
2278,80
2278,83
2278,79
2279,79
2279,73
2279,74
2279,80
2279,74
2280,70
2280,77
2280,69
2280,71
2280,69
2281,67
2281,67
2281,65
2281,65
2281,65
2282,60
2282,66
2282,68
2282,64
2282,66
2283,65
2283,70
2283,70
2283,65
2283,68
2284,68
2284,67
2284,67
2284,69
2284,68
2285,67
2285,68
2285,68
2285,68
2285,67
