polygonid,elevation
0,16
0,13
0,11
0,14
0,17
1,25
1,26
1,24
1,27
1,26
2,19
2,18
2,14
2,16
2,23
3,20
3,18
3,22
3,20
3,22
4,21
4,18
4,20
4,21
4,19
5,21
5,18
5,19
5,22
5,18
6,19
6,19
6,22
6,20
6,17
7,19
7,18
7,21
7,20
7,22
8,20
8,21
8,21
8,21
8,21
9,22
9,19
9,21
9,19
9,19
10,18
10,20
10,21
10,21
10,22
11,19
11,19
11,21
11,21
11,19
12,18
12,19
12,19
12,19
12,24
13,20
13,17
13,20
13,19
13,21
14,22
14,19
14,20
14,20
14,21
15,20
15,20
15,21
15,19
15,22
16,18
16,18
16,14
16,15
16,21
17,20
17,17
17,18
17,18
17,21
18,21
18,20
18,23
18,21
18,20
19,20
19,19
19,22
19,19
19,18
