polygonid,elevation
14605,164
14605,160
14605,159
14605,162
14605,164
14606,151
14606,155
14606,150
14606,150
14606,152
14607,152
14607,153
14607,154
14607,148
14607,151
14608,131
14608,129
14608,141
14608,118
14608,133
14609,140
14609,133
14609,125
14609,128
14609,155
14610,134
14610,136
14610,132
14610,139
14610,133
14611,131
14611,126
14611,127
14611,131
14611,135
14612,155
14612,165
14612,191
14612,177
14612,197
14613,144
14613,150
14613,146
14613,151
14613,151
14614,146
14614,148
14614,138
14614,134
14614,146
14615,136
14615,143
14615,140
14615,141
14615,140
14616,133
14616,104
14616,136
14616,126
14616,106
14617,106
14617,99
14617,104
14617,108
14617,109
14618,119
14618,99
14618,104
14618,102
14618,100
14619,99
14619,108
14619,106
14619,102
14619,107
14620,126
14620,227
14620,119
14620,174
14620,136
14621,102
14621,97
14621,94
14621,94
14621,94
14622,103
14622,126
14622,121
14622,115
14622,103
14623,113
14623,116
14623,104
14623,117
14623,112
14624,129
14624,136
14624,130
14624,131
14624,136
