polygonid,elevation
5390,125
5390,119
5390,122
5391,124
5391,121
5391,124
5391,124
5391,121
5392,123
5392,127
5392,125
5392,126
5392,123
5393,128
5393,129
5393,128
5393,127
5393,127
5394,132
5394,128
5394,131
5394,130
5394,129
5395,146
5395,140
5395,147
5395,144
5395,149
5396,136
5396,135
5396,142
5396,142
5396,141
5397,133
5397,133
5397,131
5397,134
5397,134
5398,140
5398,138
5398,137
5398,136
5398,140
5399,136
5399,134
5399,145
5399,136
5399,133
5400,151
5400,152
5400,155
5400,154
5400,154
5401,148
5401,147
5401,147
5401,144
5401,140
5402,140
5402,137
5402,141
5402,146
5402,142
5403,141
5403,145
5403,147
5403,146
5403,142
5404,160
5404,167
5404,163
5404,160
5404,162
5405,146
5405,153
5405,148
5405,151
5405,153
5406,143
5406,145
5406,142
5406,144
5406,148
5407,180
5407,181
5407,178
5407,180
5407,179
5408,169
5408,172
5408,171
5408,173
5408,168
5409,169
5409,168
5409,170
5409,167
5409,163
5410,157
5410,164
