polygonid,elevation
6211,81
6211,85
6211,86
6211,90
6212,79
6212,76
6212,71
6212,81
6212,74
6213,78
6213,86
6213,84
6213,90
6213,86
6214,89
6214,84
6214,86
6214,92
6214,94
6215,73
6215,70
6215,73
6215,84
6215,82
6216,60
6216,65
6216,61
6216,66
6216,59
6217,56
6217,57
6217,60
6217,64
6217,65
6218,70
6218,71
6218,68
6218,69
6218,59
6219,53
6219,50
6219,52
6219,55
6219,49
6220,47
6220,52
6220,50
6220,50
6220,56
6221,51
6221,49
6221,49
6221,51
6221,47
6222,65
6222,73
6222,68
6222,70
6222,68
6223,54
6223,47
6223,46
6223,56
6223,42
6224,52
6224,47
6224,50
6224,49
6224,48
6225,58
6225,59
6225,67
6225,68
6225,66
6226,56
6226,64
6226,66
6226,54
6226,58
6227,72
6227,65
6227,52
6227,70
6227,66
6228,47
6228,53
6228,49
6228,49
6228,49
6229,52
6229,50
6229,53
6229,49
6229,49
6230,51
6230,50
6230,50
6230,50
6230,48
6231,50
