polygonid,elevation
16988,73
16988,76
16989,64
16989,70
16989,67
16989,74
16989,69
16990,66
16990,69
16990,68
16990,70
16990,70
16991,71
16991,76
16991,70
16991,70
16991,71
16992,70
16992,69
16992,72
16992,69
16992,71
16993,68
16993,68
16993,71
16993,70
16993,68
16994,71
16994,72
16994,71
16994,71
16994,69
16995,74
16995,76
16995,73
16995,74
16995,73
16996,70
16996,69
16996,68
16996,70
16996,71
16997,72
16997,67
16997,73
16997,70
16997,74
16998,75
16998,74
16998,77
16998,76
16998,77
16999,73
16999,74
16999,73
16999,69
16999,75
17000,82
17000,77
17000,76
17000,77
17000,79
17001,76
17001,76
17001,76
17001,76
17001,76
17002,75
17002,77
17002,75
17002,79
17002,79
17003,83
17003,77
17003,77
17003,75
17003,79
17004,52
17004,48
17004,48
17004,52
17004,59
17005,64
17005,66
17005,66
17005,64
17005,66
17006,63
17006,67
17006,65
17006,65
17006,65
17007,62
17007,62
17007,64
17007,65
17007,65
17008,63
17008,63
17008,61
