polygonid,elevation
17288,57
17289,53
17289,49
17289,54
17289,53
17289,53
17290,56
17290,56
17290,57
17290,52
17290,56
17291,57
17291,57
17291,59
17291,59
17291,58
17292,60
17292,62
17292,62
17292,61
17292,56
17293,63
17293,64
17293,61
17293,56
17293,63
17294,41
17294,40
17294,37
17294,40
17294,39
17295,39
17295,43
17295,36
17295,42
17295,39
17296,42
17296,40
17296,46
17296,44
17296,46
17297,44
17297,42
17297,42
17297,43
17297,42
17298,45
17298,48
17298,45
17298,41
17298,42
17299,46
17299,44
17299,46
17299,51
17299,43
17300,48
17300,47
17300,49
17300,44
17300,48
17301,53
17301,51
17301,50
17301,52
17301,47
17302,44
17302,44
17302,47
17302,51
17302,47
17303,22
17303,27
17303,30
17303,26
17303,27
17304,37
17304,30
17304,28
17304,29
17304,29
17305,30
17305,26
17305,32
17305,28
17305,28
17306,30
17306,34
17306,32
17306,31
17306,33
17307,27
17307,31
17307,39
17307,31
17307,31
17308,33
17308,39
17308,39
17308,40
