polygonid,elevation
11518,528
11518,415
11519,488
11519,471
11519,527
11519,473
11519,468
11520,502
11520,520
11520,520
11520,511
11520,498
11521,510
11521,509
11521,528
11521,516
11521,506
11522,526
11522,533
11522,522
11522,509
11522,512
11523,461
11523,552
11523,640
11523,610
11523,465
11524,701
11524,613
11524,375
11524,691
11524,700
11525,362
11525,346
11525,372
11525,512
11525,432
11526,471
11526,455
11526,472
11526,535
11526,462
11527,491
11527,517
11527,509
11527,509
11527,507
11528,466
11528,531
11528,480
11528,481
11528,474
11529,311
11529,327
11529,329
11529,310
11529,327
11530,404
11530,409
11530,338
11530,364
11530,330
11531,426
11531,415
11531,351
11531,358
11531,380
11532,428
11532,385
11532,412
11532,422
11532,390
11533,479
11533,454
11533,474
11533,474
11533,450
11534,323
11534,334
11534,331
11534,340
11534,324
11535,308
11535,403
11535,300
11535,301
11535,328
11536,276
11536,300
11536,304
11536,280
11536,286
11537,291
11537,294
11537,294
11537,289
11537,314
11538,331
11538,319
11538,342
