polygonid,elevation
5871,314
5871,292
5871,303
5871,289
5871,310
5872,268
5872,262
5872,273
5872,275
5872,274
5873,265
5873,254
5873,253
5873,260
5873,256
5874,267
5874,263
5874,266
5874,264
5874,263
5875,271
5875,273
5875,269
5875,271
5875,271
5876,278
5876,273
5876,280
5876,280
5876,274
5877,264
5877,262
5877,260
5877,271
5877,261
5878,273
5878,266
5878,268
5878,273
5878,270
5879,265
5879,259
5879,266
5879,260
5879,265
5880,254
5880,258
5880,253
5880,258
5880,255
5881,252
5881,244
5881,253
5881,253
5881,249
5882,252
5882,256
5882,250
5882,252
5882,253
5883,256
5883,268
5883,254
5883,258
5883,255
5884,286
5884,271
5884,279
5884,307
5884,285
5885,304
5885,310
5885,295
5885,288
5885,278
5886,281
5886,272
5886,292
5886,272
5886,283
5887,295
5887,282
5887,283
5887,306
5887,284
5888,275
5888,265
5888,277
5888,269
5888,259
5889,283
5889,287
5889,274
5889,262
5889,277
5890,308
5890,288
5890,283
5890,279
5890,278
