polygonid,elevation
8794,247
8795,396
8795,292
8795,736
8795,250
8795,414
8796,267
8796,238
8796,305
8796,258
8796,229
8797,228
8797,199
8797,198
8797,194
8797,231
8798,273
8798,253
8798,208
8798,237
8798,261
8799,220
8799,207
8799,208
8799,203
8799,225
8800,100
8800,323
8800,129
8800,181
8800,168
8801,111
8801,124
8801,93
8801,26
8801,48
8802,26
8802,45
8802,174
8802,103
8802,150
8803,212
8803,188
8803,10
8803,295
8803,226
8804,44
8804,67
8804,13
8804,35
8804,24
8805,47
8805,263
8805,167
8805,269
8805,120
8806,471
8806,424
8806,20
8806,321
8806,506
8807,135
8807,272
8807,78
8807,71
8807,121
8808,19
8808,282
8808,119
8808,129
8808,185
8809,418
8809,330
8809,481
8809,63
8809,59
8810,55
8810,425
8810,442
8810,84
8810,313
8811,386
8811,377
8811,340
8811,227
8811,199
8812,188
8812,207
8812,185
8812,188
8812,206
8813,325
8813,627
8813,567
8813,327
8813,880
8814,477
8814,518
8814,499
8814,180
