polygonid,elevation
14062,114
14062,110
14062,114
14062,110
14062,117
14063,107
14063,108
14063,108
14063,107
14063,106
14064,108
14064,106
14064,106
14064,110
14064,108
14065,106
14065,106
14065,105
14065,107
14065,104
14066,81
14066,101
14066,108
14066,100
14066,104
14067,103
14067,102
14067,103
14067,104
14067,101
14068,84
14068,91
14068,70
14068,83
14068,101
14069,96
14069,101
14069,94
14069,88
14069,86
14070,80
14070,83
14070,43
14070,73
14070,59
14071,68
14071,28
14071,68
14071,33
14071,69
14072,22
14072,43
14072,46
14072,19
14072,22
14073,100
14073,106
14073,106
14073,108
14073,105
14074,108
14074,108
14074,102
14074,97
14074,99
14075,80
14075,101
14075,97
14075,90
14075,83
14076,94
14076,97
14076,103
14076,105
14076,86
14077,104
14077,107
14077,101
14077,104
14077,103
14078,107
14078,116
14078,101
14078,111
14078,113
14079,113
14079,105
14079,83
14079,112
14079,110
14080,117
14080,114
14080,109
14080,118
14080,112
14081,117
14081,114
14081,116
14081,118
14081,114
