polygonid,elevation
15305,36
15306,44
15306,48
15306,46
15306,50
15306,64
15307,82
15307,73
15307,69
15307,107
15307,76
15308,80
15308,58
15308,121
15308,102
15308,100
15309,96
15309,142
15309,102
15309,116
15309,122
15310,112
15310,115
15310,105
15310,107
15310,113
15311,131
15311,133
15311,116
15311,125
15311,119
15312,158
15312,124
15312,110
15312,118
15312,124
15313,103
15313,110
15313,108
15313,127
15313,110
15314,99
15314,99
15314,97
15314,100
15314,97
15315,98
15315,92
15315,101
15315,102
15315,92
15316,20
15316,14
15316,26
15316,11
15316,-19
15317,14
15317,13
15317,20
15317,19
15317,12
15318,5
15318,13
15318,47
15318,29
15318,16
15319,35
15319,17
15319,26
15319,8
15319,11
15320,13
15320,11
15320,15
15320,10
15320,19
15321,12
15321,18
15321,14
15321,14
15321,18
15322,23
15322,9
15322,14
15322,16
15322,11
15323,14
15323,37
15323,19
15323,16
15323,16
15324,8
15324,11
15324,10
15324,13
15324,4
15325,20
15325,19
15325,24
15325,26
