polygonid,elevation
10497,58
10497,57
10498,61
10498,57
10498,57
10498,62
10498,62
10499,53
10499,57
10499,54
10499,53
10499,56
10500,52
10500,57
10500,51
10500,56
10500,53
10501,54
10501,60
10501,62
10501,55
10501,59
10502,57
10502,62
10502,61
10502,61
10502,58
10503,62
10503,60
10503,62
10503,60
10503,61
10504,57
10504,59
10504,60
10504,60
10504,61
10505,53
10505,52
10505,58
10505,54
10505,61
10506,54
10506,58
10506,60
10506,54
10506,55
10507,55
10507,55
10507,53
10507,55
10507,53
10508,60
10508,56
10508,56
10508,60
10508,61
10509,54
10509,56
10509,54
10509,56
10509,54
10510,56
10510,58
10510,58
10510,55
10510,59
10511,56
10511,54
10511,57
10511,54
10511,55
10512,55
10512,57
10512,57
10512,56
10512,59
10513,70
10513,61
10513,63
10513,63
10513,61
10514,63
10514,64
10514,61
10514,60
10514,58
10515,60
10515,64
10515,62
10515,64
10515,66
10516,62
10516,65
10516,60
10516,61
10516,62
10517,66
10517,65
10517,66
