polygonid,elevation
8834,164
8835,175
8835,179
8835,174
8835,174
8835,174
8836,620
8836,324
8836,457
8836,747
8836,445
8837,151
8837,277
8837,367
8837,146
8837,150
8838,99
8838,93
8838,103
8838,75
8838,89
8839,55
8839,68
8839,51
8839,47
8839,59
8840,44
8840,39
8840,41
8840,42
8840,39
8841,48
8841,43
8841,36
8841,44
8841,31
8842,39
8842,36
8842,37
8842,38
8842,41
8843,39
8843,35
8843,37
8843,35
8843,39
8844,38
8844,36
8844,41
8844,38
8844,34
8845,46
8845,46
8845,44
8845,48
8845,43
8846,37
8846,44
8846,44
8846,42
8846,45
8847,51
8847,53
8847,48
8847,43
8847,45
8848,35
8848,35
8848,35
8848,40
8848,34
8849,36
8849,45
8849,36
8849,32
8849,41
8850,46
8850,44
8850,40
8850,44
8850,40
8851,48
8851,44
8851,43
8851,45
8851,43
8852,44
8852,44
8852,43
8852,41
8852,41
8853,41
8853,44
8853,41
8853,47
8853,37
8854,30
8854,30
8854,32
8854,32
