polygonid,elevation
6791,26
6792,25
6792,25
6792,27
6792,29
6792,26
6793,33
6793,28
6793,26
6793,28
6793,29
6794,27
6794,35
6794,36
6794,31
6794,28
6795,28
6795,26
6795,28
6795,27
6795,25
6796,25
6796,29
6796,28
6796,30
6796,26
6797,27
6797,28
6797,27
6797,26
6797,26
6798,32
6798,27
6798,28
6798,27
6798,33
6799,29
6799,25
6799,26
6799,27
6799,29
6800,23
6800,22
6800,27
6800,27
6800,29
6801,26
6801,26
6801,26
6801,30
6801,24
6802,25
6802,26
6802,26
6802,26
6802,24
6803,24
6803,26
6803,28
6803,26
6803,26
6804,28
6804,29
6804,28
6804,27
6804,28
6805,29
6805,26
6805,26
6805,23
6805,24
6806,24
6806,26
6806,26
6806,23
6806,25
6807,21
6807,22
6807,33
6807,23
6807,24
6808,24
6808,25
6808,24
6808,22
6808,21
6809,25
6809,24
6809,23
6809,22
6809,24
6810,24
6810,25
6810,26
6810,25
6810,24
6811,23
6811,21
6811,24
6811,24
