polygonid,elevation
801,24
801,27
802,8
802,11
802,9
802,12
802,9
803,9
803,5
803,14
803,11
803,10
804,16
804,16
804,15
804,13
804,13
805,12
805,18
805,15
805,15
805,20
806,10
806,11
806,12
806,14
806,10
807,13
807,6
807,12
807,9
807,8
808,51
808,28
808,82
808,24
808,30
809,131
809,135
809,88
809,83
809,134
810,44
810,49
810,39
810,37
810,41
811,35
811,36
811,34
811,34
811,34
812,23
812,26
812,27
812,24
812,35
813,13
813,14
813,14
813,17
813,17
814,37
814,25
814,33
814,27
814,41
815,30
815,24
815,69
815,27
815,60
816,24
816,26
816,36
816,30
816,21
817,35
817,33
817,32
817,36
817,34
818,29
818,25
818,26
818,30
818,22
819,22
819,31
819,23
819,29
819,25
820,20
820,21
820,20
820,21
820,24
821,13
821,20
821,21
821,20
