polygonid,elevation
18630,1630
18630,1159
18631,1070
18631,1086
18631,1305
18631,1355
18631,1077
18632,997
18632,846
18632,1052
18632,1182
18632,1033
18633,1768
18633,1244
18633,960
18633,2319
18633,1508
18634,893
18634,898
18634,931
18634,915
18634,907
18635,1484
18635,1908
18635,1904
18635,907
18635,1131
18636,1087
18636,866
18636,1092
18636,804
18636,968
18637,2502
18637,1932
18637,862
18637,839
18637,882
18638,1065
18638,1070
18638,1071
18638,1056
18638,1060
18639,1059
18639,1175
18639,1164
18639,1168
18639,1129
18640,1169
18640,1136
18640,1096
18640,1120
18640,1172
18641,1059
18641,1075
18641,1076
18641,1082
18641,1075
18642,1104
18642,1104
18642,1152
18642,1126
18642,1126
18643,1163
18643,1137
18643,1118
18643,1097
18643,1088
18644,1587
18644,1354
18644,1422
18644,1189
18644,1995
18645,1253
18645,1421
18645,1790
18645,1911
18645,1798
18646,973
18646,1279
18646,1598
18646,1059
18646,1709
18647,953
18647,1053
18647,947
18647,1117
18647,903
18648,895
18648,672
18648,851
18648,685
18648,727
18649,1156
18649,1380
18649,1474
18649,1162
18649,1338
18650,2036
18650,1400
18650,1611
