polygonid,elevation
16187,231
16188,239
16188,236
16188,241
16188,232
16188,289
16189,294
16189,295
16189,326
16189,418
16189,335
16190,261
16190,276
16190,257
16190,253
16190,260
16191,246
16191,245
16191,256
16191,243
16191,239
16192,263
16192,259
16192,262
16192,263
16192,280
16193,246
16193,245
16193,231
16193,226
16193,243
16194,238
16194,634
16194,414
16194,450
16194,487
16195,526
16195,467
16195,331
16195,702
16195,447
16196,259
16196,320
16196,216
16196,283
16196,216
16197,109
16197,119
16197,181
16197,127
16197,70
16198,85
16198,61
16198,54
16198,45
16198,54
16199,99
16199,110
16199,103
16199,114
16199,99
16200,9
16200,10
16200,6
16200,8
16200,8
16201,13
16201,8
16201,12
16201,25
16201,23
16202,22
16202,16
16202,21
16202,23
16202,20
16203,17
16203,22
16203,28
16203,17
16203,27
16204,38
16204,94
16204,83
16204,181
16204,146
16205,149
16205,58
16205,28
16205,15
16205,154
16206,22
16206,8
16206,28
16206,162
16206,53
16207,5
16207,5
16207,5
16207,5
