polygonid,elevation
20272,263
20272,254
20272,257
20272,254
20273,274
20273,261
20273,282
20273,279
20273,289
20274,370
20274,307
20274,344
20274,406
20274,309
20275,307
20275,296
20275,298
20275,289
20275,303
20276,282
20276,287
20276,283
20276,284
20276,287
20277,609
20277,469
20277,480
20277,331
20277,374
20278,210
20278,228
20278,275
20278,660
20278,276
20279,449
20279,368
20279,385
20279,329
20279,359
20280,379
20280,310
20280,332
20280,345
20280,307
20281,421
20281,383
20281,390
20281,380
20281,328
20282,601
20282,602
20282,602
20282,601
20282,599
20283,420
20283,452
20283,500
20283,405
20283,322
20284,333
20284,278
20284,339
20284,345
20284,349
20285,344
20285,368
20285,311
20285,380
20285,337
20286,305
20286,279
20286,292
20286,278
20286,302
20287,474
20287,674
20287,492
20287,443
20287,557
20288,310
20288,298
20288,276
20288,293
20288,292
20289,302
20289,300
20289,292
20289,300
20289,288
20290,447
20290,619
20290,351
20290,601
20290,372
20291,535
20291,576
20291,525
20291,318
20291,502
20292,600
