polygonid,elevation
13640,111
13640,141
13641,144
13641,144
13641,141
13641,141
13641,141
13642,139
13642,137
13642,145
13642,145
13642,144
13643,115
13643,127
13643,131
13643,122
13643,125
13644,136
13644,141
13644,133
13644,145
13644,145
13645,145
13645,147
13645,146
13645,144
13645,146
13646,113
13646,127
13646,136
13646,133
13646,119
13647,141
13647,111
13647,124
13647,135
13647,137
13648,141
13648,143
13648,140
13648,146
13648,131
13649,120
13649,106
13649,88
13649,105
13649,111
13650,55
13650,50
13650,48
13650,39
13650,47
13651,76
13651,62
13651,85
13651,92
13651,89
13652,135
13652,130
13652,80
13652,135
13652,134
13653,142
13653,110
13653,119
13653,141
13653,129
13654,128
13654,117
13654,107
13654,105
13654,127
13655,81
13655,92
13655,102
13655,101
13655,80
13656,68
13656,100
13656,62
13656,80
13656,61
13657,41
13657,52
13657,56
13657,48
13657,43
13658,50
13658,47
13658,64
13658,74
13658,78
13659,58
13659,59
13659,48
13659,49
13659,45
13660,103
13660,124
13660,119
