polygonid,elevation
10857,13
10858,11
10858,13
10858,12
10858,15
10858,12
10859,14
10859,11
10859,12
10859,13
10859,10
10860,8
10860,8
10860,4
10860,17
10860,7
10861,5
10861,6
10861,3
10861,4
10861,3
10862,2
10862,3
10862,6
10862,5
10862,6
10863,4
10863,7
10863,8
10863,5
10863,2
10864,8
10864,5
10864,7
10864,21
10864,8
10865,20
10865,23
10865,22
10865,22
10865,21
10866,3
10866,3
10866,5
10866,7
10866,8
10867,7
10867,8
10867,10
10867,7
10867,9
10868,7
10868,6
10868,6
10868,5
10868,7
10869,16
10869,17
10869,15
10869,14
10869,17
10870,0
10870,16
10870,14
10870,13
10870,9
10871,14
10871,14
10871,14
10871,15
10871,14
10872,14
10872,14
10872,0
10872,16
10872,13
10873,11
10873,18
10873,7
10873,0
10873,15
10874,21
10874,20
10874,21
10874,20
10874,21
10875,25
10875,20
10875,21
10875,19
10875,21
10876,14
10876,8
10876,14
10876,17
10876,15
10877,15
10877,16
10877,18
10877,16
10877,19
