polygonid,elevation
13340,1018
13340,1020
13340,1024
13341,1060
13341,1053
13341,1058
13341,1062
13341,1062
13342,1031
13342,1010
13342,1038
13342,1021
13342,1035
13343,1089
13343,1222
13343,1252
13343,1235
13343,1105
13344,936
13344,945
13344,920
13344,942
13344,921
13345,969
13345,971
13345,972
13345,959
13345,964
13346,976
13346,969
13346,979
13346,969
13346,975
13347,1016
13347,1015
13347,1032
13347,1047
13347,1024
13348,1006
13348,990
13348,1056
13348,1052
13348,1047
13349,1013
13349,981
13349,988
13349,987
13349,993
13350,959
13350,935
13350,973
13350,966
13350,910
13351,889
13351,936
13351,903
13351,917
13351,886
13352,933
13352,892
13352,918
13352,932
13352,934
13353,583
13353,558
13353,560
13353,557
13353,561
13354,1139
13354,790
13354,324
13354,994
13354,373
13355,1186
13355,785
13355,738
13355,711
13355,830
13356,1004
13356,1586
13356,650
13356,447
13356,1402
13357,575
13357,761
13357,455
13357,813
13357,605
13358,754
13358,1040
13358,1024
13358,539
13358,240
13359,742
13359,1126
13359,541
13359,645
13359,646
13360,1238
13360,1015
