polygonid,elevation
8494,354
8494,698
8495,1832
8495,2755
8495,2807
8495,3032
8495,3457
8496,1526
8496,1388
8496,1628
8496,1538
8496,1547
8497,842
8497,1025
8497,806
8497,1430
8497,1037
8498,726
8498,641
8498,842
8498,753
8498,718
8499,727
8499,626
8499,618
8499,820
8499,903
8500,785
8500,831
8500,690
8500,849
8500,768
8501,812
8501,809
8501,811
8501,766
8501,817
8502,879
8502,917
8502,914
8502,959
8502,1001
8503,885
8503,802
8503,1010
8503,932
8503,736
8504,107
8504,224
8504,563
8504,108
8504,103
8505,142
8505,450
8505,326
8505,256
8505,248
8506,609
8506,422
8506,622
8506,442
8506,800
8507,352
8507,435
8507,452
8507,509
8507,399
8508,525
8508,686
8508,694
8508,1191
8508,1198
8509,78
8509,58
8509,71
8509,76
8509,73
8510,58
8510,59
8510,55
8510,51
8510,50
8511,76
8511,72
8511,70
8511,64
8511,56
8512,99
8512,89
8512,88
8512,77
8512,94
8513,75
8513,71
8513,70
8513,74
8513,75
8514,78
8514,75
8514,74
