polygonid,elevation
9216,29
9216,11
9216,40
9216,43
9217,13
9217,8
9217,2
9217,5
9217,8
9218,6
9218,19
9218,7
9218,5
9218,7
9219,3
9219,10
9219,2
9219,7
9219,7
9220,20
9220,38
9220,30
9220,29
9220,18
9221,143
9221,62
9221,55
9221,45
9221,65
9222,11
9222,14
9222,19
9222,15
9222,18
9223,28
9223,22
9223,29
9223,27
9223,23
9224,13
9224,23
9224,0
9224,11
9224,2
9225,0
9225,11
9225,0
9225,3
9225,15
9226,4
9226,14
9226,24
9226,2
9226,29
9227,1125
9227,1129
9227,1112
9227,1129
9227,1116
9228,12
9228,13
9228,11
9228,11
9228,12
9229,2
9229,4
9229,3
9229,2
9229,4
9230,10
9230,13
9230,10
9230,10
9230,12
9231,9
9231,8
9231,9
9231,9
9231,7
9232,10
9232,10
9232,10
9232,8
9232,7
9233,11
9233,8
9233,9
9233,9
9233,11
9234,11
9234,11
9234,10
9234,11
9234,12
9235,11
9235,12
9235,12
9235,14
9235,11
9236,14
