polygonid,elevation
19391,47
19391,53
19391,47
19392,51
19392,51
19392,50
19392,51
19392,50
19393,133
19393,90
19393,96
19393,100
19393,92
19394,62
19394,71
19394,93
19394,75
19394,66
19395,31
19395,63
19395,59
19395,57
19395,74
19396,51
19396,50
19396,53
19396,47
19396,54
19397,29
19397,22
19397,45
19397,47
19397,53
19398,46
19398,45
19398,45
19398,48
19398,47
19399,44
19399,40
19399,45
19399,41
19399,43
19400,36
19400,36
19400,40
19400,34
19400,37
19401,30
19401,28
19401,31
19401,35
19401,29
19402,41
19402,32
19402,5
19402,34
19402,35
19403,36
19403,35
19403,39
19403,35
19403,39
19404,42
19404,38
19404,43
19404,41
19404,40
19405,36
19405,36
19405,36
19405,36
19405,38
19406,28
19406,27
19406,33
19406,28
19406,28
19407,31
19407,26
19407,32
19407,26
19407,30
19408,30
19408,31
19408,28
19408,31
19408,32
19409,28
19409,25
19409,26
19409,26
19409,24
19410,23
19410,24
19410,28
19410,27
19410,27
19411,20
19411,23
