polygonid,elevation
18610,1370
18610,1085
18611,1515
18611,1515
18611,1516
18611,1512
18611,1511
18612,1766
18612,1162
18612,863
18612,1457
18612,1545
18613,1737
18613,1719
18613,2058
18613,1518
18613,1893
18614,1453
18614,1333
18614,1228
18614,1363
18614,1379
18615,1366
18615,1240
18615,1291
18615,1305
18615,1380
18616,1167
18616,994
18616,819
18616,1089
18616,812
18617,876
18617,868
18617,649
18617,915
18617,819
18618,1600
18618,1716
18618,1446
18618,828
18618,1487
18619,990
18619,1054
18619,837
18619,671
18619,1220
18620,978
18620,547
18620,1502
18620,860
18620,503
18621,332
18621,338
18621,435
18621,509
18621,350
18622,678
18622,683
18622,1475
18622,948
18622,1305
18623,1232
18623,1090
18623,1346
18623,694
18623,737
18624,835
18624,867
18624,810
18624,808
18624,863
18625,755
18625,860
18625,834
18625,775
18625,790
18626,892
18626,840
18626,834
18626,838
18626,796
18627,809
18627,830
18627,813
18627,795
18627,810
18628,802
18628,816
18628,807
18628,801
18628,813
18629,813
18629,855
18629,891
18629,856
18629,841
18630,903
18630,1130
18630,1188
