polygonid,elevation
1945,244
1945,247
1946,217
1946,212
1946,212
1946,207
1946,207
1947,227
1947,232
1947,198
1947,231
1947,198
1948,225
1948,155
1948,237
1948,266
1948,263
1949,185
1949,185
1949,192
1949,247
1949,233
1950,207
1950,222
1950,189
1950,257
1950,206
1951,195
1951,197
1951,240
1951,173
1951,241
1952,155
1952,149
1952,149
1952,149
1952,146
1953,191
1953,153
1953,193
1953,169
1953,135
1954,140
1954,139
1954,140
1954,155
1954,146
1955,151
1955,145
1955,144
1955,161
1955,156
1956,163
1956,146
1956,154
1956,164
1956,164
1957,136
1957,136
1957,134
1957,138
1957,136
1958,136
1958,139
1958,139
1958,142
1958,142
1959,144
1959,147
1959,156
1959,142
1959,151
1960,143
1960,142
1960,142
1960,148
1960,147
1961,132
1961,132
1961,129
1961,134
1961,132
1962,137
1962,133
1962,142
1962,141
1962,139
1963,163
1963,185
1963,184
1963,175
1963,183
1964,150
1964,146
1964,158
1964,160
1964,146
1965,140
1965,141
1965,138
