polygonid,elevation
12940,345
12940,329
12940,341
12940,334
12940,332
12941,336
12941,333
12941,343
12941,333
12941,333
12942,339
12942,338
12942,340
12942,350
12942,347
12943,382
12943,377
12943,381
12943,382
12943,378
12944,370
12944,372
12944,359
12944,367
12944,366
12945,396
12945,390
12945,382
12945,385
12945,385
12946,389
12946,388
12946,394
12946,389
12946,386
12947,400
12947,400
12947,397
12947,396
12947,401
12948,413
12948,417
12948,420
12948,406
12948,421
12949,380
12949,400
12949,373
12949,401
12949,396
12950,377
12950,366
12950,371
12950,373
12950,374
12951,367
12951,367
12951,366
12951,364
12951,369
12952,361
12952,363
12952,358
12952,365
12952,362
12953,319
12953,317
12953,314
12953,327
12953,327
12954,327
12954,335
12954,333
12954,324
12954,313
12955,301
12955,300
12955,306
12955,304
12955,308
12956,289
12956,310
12956,298
12956,283
12956,310
12957,343
12957,312
12957,290
12957,318
12957,274
12958,470
12958,466
12958,467
12958,446
12958,449
12959,440
12959,430
12959,439
12959,427
12959,439
