polygonid,elevation
4448,164
4448,147
4448,135
4448,154
4449,527
4449,473
4449,484
4449,485
4449,520
4450,129
4450,117
4450,115
4450,125
4450,104
4451,100
4451,110
4451,100
4451,108
4451,106
4452,510
4452,512
4452,413
4452,508
4452,483
4453,112
4453,122
4453,98
4453,102
4453,232
4454,77
4454,82
4454,86
4454,82
4454,75
4455,110
4455,73
4455,0
4455,102
4455,102
4456,401
4456,115
4456,166
4456,112
4456,150
4457,406
4457,453
4457,120
4457,495
4457,202
4458,21
4458,20
4458,91
4458,61
4458,90
4459,101
4459,96
4459,96
4459,93
4459,94
4460,93
4460,55
4460,85
4460,71
4460,75
4461,99
4461,99
4461,104
4461,92
4461,98
4462,82
4462,93
4462,71
4462,34
4462,43
4463,87
4463,92
4463,126
4463,89
4463,124
4464,16
4464,49
4464,50
4464,30
4464,14
4465,77
4465,41
4465,78
4465,59
4465,100
4466,141
4466,131
4466,133
4466,134
4466,145
4467,114
4467,116
4467,104
4467,120
4467,119
4468,119
