polygonid,elevation
1263,79
1263,75
1263,82
1264,75
1264,77
1264,72
1264,72
1264,66
1265,74
1265,72
1265,74
1265,74
1265,73
1266,72
1266,68
1266,71
1266,68
1266,69
1267,65
1267,65
1267,66
1267,68
1267,67
1268,69
1268,72
1268,77
1268,72
1268,70
1269,71
1269,73
1269,72
1269,71
1269,72
1270,88
1270,87
1270,88
1270,89
1270,82
1271,68
1271,80
1271,81
1271,83
1271,77
1272,80
1272,81
1272,78
1272,77
1272,81
1273,77
1273,69
1273,78
1273,78
1273,80
1274,97
1274,89
1274,90
1274,91
1274,90
1275,96
1275,94
1275,94
1275,94
1275,95
1276,95
1276,99
1276,95
1276,98
1276,95
1277,102
1277,103
1277,102
1277,101
1277,99
1278,102
1278,104
1278,104
1278,101
1278,102
1279,101
1279,98
1279,99
1279,101
1279,102
1280,99
1280,100
1280,101
1280,100
1280,102
1281,98
1281,98
1281,100
1281,99
1281,98
1282,102
1282,102
1282,99
1282,100
1282,99
1283,102
1283,103
