polygonid,elevation
9756,195
9757,170
9757,197
9757,183
9757,150
9757,217
9758,159
9758,169
9758,158
9758,171
9758,156
9759,150
9759,181
9759,182
9759,150
9759,198
9760,68
9760,82
9760,102
9760,67
9760,98
9761,69
9761,68
9761,81
9761,69
9761,71
9762,109
9762,122
9762,83
9762,146
9762,117
9763,89
9763,134
9763,88
9763,97
9763,112
9764,46
9764,40
9764,40
9764,42
9764,40
9765,59
9765,45
9765,52
9765,48
9765,43
9766,265
9766,264
9766,223
9766,302
9766,201
9767,251
9767,293
9767,255
9767,260
9767,323
9768,188
9768,270
9768,248
9768,239
9768,236
9769,464
9769,578
9769,753
9769,460
9769,419
9770,452
9770,544
9770,329
9770,416
9770,324
9771,556
9771,789
9771,428
9771,451
9771,802
9772,355
9772,314
9772,316
9772,351
9772,336
9773,348
9773,355
9773,359
9773,359
9773,358
9774,346
9774,343
9774,340
9774,347
9774,347
9775,337
9775,334
9775,294
9775,337
9775,295
9776,319
9776,321
9776,317
9776,326
