polygonid,elevation
15045,206
15045,206
15045,208
15046,202
15046,201
15046,204
15046,202
15046,204
15047,200
15047,203
15047,203
15047,202
15047,201
15048,239
15048,231
15048,231
15048,239
15048,223
15049,220
15049,240
15049,221
15049,246
15049,231
15050,225
15050,207
15050,208
15050,218
15050,218
15051,222
15051,359
15051,215
15051,324
15051,220
15052,217
15052,207
15052,209
15052,220
15052,211
15053,213
15053,211
15053,220
15053,266
15053,217
15054,361
15054,330
15054,216
15054,218
15054,390
15055,207
15055,218
15055,212
15055,212
15055,225
15056,203
15056,192
15056,193
15056,201
15056,201
15057,195
15057,199
15057,198
15057,199
15057,197
15058,188
15058,192
15058,195
15058,193
15058,188
15059,175
15059,180
15059,189
15059,171
15059,341
15060,111
15060,151
15060,135
15060,155
15060,122
15061,221
15061,166
15061,196
15061,220
15061,194
15062,160
15062,120
15062,134
15062,165
15062,115
15063,223
15063,218
15063,225
15063,210
15063,224
15064,198
15064,115
15064,142
15064,199
15064,182
15065,231
15065,224
