polygonid,elevation
15526,94
15526,92
15526,85
15527,89
15527,123
15527,119
15527,89
15527,80
15528,134
15528,96
15528,88
15528,137
15528,92
15529,89
15529,90
15529,87
15529,88
15529,90
15530,91
15530,115
15530,126
15530,90
15530,98
15531,273
15531,184
15531,184
15531,250
15531,172
15532,218
15532,205
15532,193
15532,199
15532,199
15533,145
15533,173
15533,203
15533,191
15533,131
15534,84
15534,79
15534,84
15534,80
15534,83
15535,77
15535,85
15535,81
15535,90
15535,77
15536,100
15536,100
15536,103
15536,95
15536,99
15537,97
15537,90
15537,88
15537,83
15537,104
15538,70
15538,78
15538,79
15538,73
15538,85
15539,79
15539,74
15539,77
15539,78
15539,74
15540,135
15540,111
15540,106
15540,125
15540,111
15541,158
15541,175
15541,146
15541,154
15541,156
15542,176
15542,180
15542,165
15542,227
15542,172
15543,176
15543,137
15543,164
15543,187
15543,136
15544,133
15544,149
15544,194
15544,166
15544,129
15545,151
15545,149
15545,135
15545,176
15545,196
15546,122
15546,137
