polygonid,elevation
15546,109
15546,98
15546,107
15547,166
15547,149
15547,154
15547,162
15547,144
15548,161
15548,148
15548,143
15548,140
15548,143
15549,132
15549,176
15549,202
15549,195
15549,149
15550,216
15550,215
15550,234
15550,235
15550,224
15551,143
15551,137
15551,159
15551,146
15551,153
15552,122
15552,123
15552,129
15552,114
15552,121
15553,232
15553,202
15553,243
15553,237
15553,237
15554,223
15554,208
15554,237
15554,228
15554,219
15555,173
15555,151
15555,157
15555,149
15555,151
15556,181
15556,174
15556,163
15556,173
15556,151
15557,171
15557,177
15557,165
15557,174
15557,180
15558,187
15558,158
15558,175
15558,174
15558,185
15559,173
15559,252
15559,129
15559,233
15559,192
15560,127
15560,150
15560,159
15560,92
15560,105
15561,241
15561,155
15561,221
15561,206
15561,171
15562,144
15562,142
15562,116
15562,123
15562,128
15563,153
15563,155
15563,162
15563,171
15563,172
15564,113
15564,101
15564,127
15564,136
15564,97
15565,77
15565,89
15565,94
15565,93
15565,102
15566,121
15566,113
