polygonid,elevation
11658,533
11658,555
11659,510
11659,500
11659,509
11659,505
11659,582
11660,537
11660,775
11660,749
11660,717
11660,552
11661,643
11661,918
11661,740
11661,835
11661,948
11662,477
11662,482
11662,479
11662,471
11662,479
11663,558
11663,548
11663,547
11663,543
11663,547
11664,508
11664,504
11664,502
11664,503
11664,505
11665,508
11665,496
11665,496
11665,518
11665,511
11666,523
11666,525
11666,515
11666,519
11666,518
11667,520
11667,520
11667,528
11667,512
11667,518
11668,502
11668,510
11668,504
11668,508
11668,502
11669,495
11669,492
11669,497
11669,495
11669,493
11670,508
11670,496
11670,507
11670,500
11670,509
11671,509
11671,508
11671,508
11671,504
11671,509
11672,519
11672,515
11672,521
11672,512
11672,512
11673,513
11673,523
11673,521
11673,524
11673,514
11674,530
11674,525
11674,528
11674,536
11674,531
11675,496
11675,498
11675,498
11675,493
11675,496
11676,490
11676,487
11676,488
11676,490
11676,489
11677,486
11677,482
11677,487
11677,481
11677,484
11678,480
11678,483
11678,480
11678,474
