polygonid,elevation
21494,161
21494,158
21494,162
21495,155
21495,166
21495,158
21495,152
21495,167
21496,183
21496,201
21496,233
21496,277
21496,175
21497,130
21497,132
21497,126
21497,136
21497,123
21498,130
21498,132
21498,130
21498,133
21498,131
21499,123
21499,102
21499,111
21499,121
21499,112
21500,144
21500,167
21500,149
21500,161
21500,147
21501,144
21501,144
21501,144
21501,144
21501,142
21502,141
21502,142
21502,140
21502,143
21502,143
21503,142
21503,141
21503,137
21503,142
21503,140
21504,135
21504,134
21504,137
21504,136
21504,134
21505,198
21505,143
21505,174
21505,183
21505,165
21506,161
21506,163
21506,162
21506,155
21506,162
21507,158
21507,159
21507,158
21507,162
21507,160
21508,153
21508,157
21508,155
21508,158
21508,157
21509,155
21509,155
21509,159
21509,161
21509,164
21510,161
21510,177
21510,178
21510,161
21510,174
21511,142
21511,141
21511,142
21511,147
21511,142
21512,150
21512,152
21512,153
21512,152
21512,150
21513,155
21513,153
21513,158
21513,153
21513,152
21514,148
21514,150
