polygonid,elevation
10717,32
10718,28
10718,32
10718,40
10718,29
10718,30
10719,30
10719,26
10719,28
10719,32
10719,28
10720,26
10720,29
10720,26
10720,29
10720,28
10721,26
10721,25
10721,22
10721,24
10721,25
10722,27
10722,29
10722,27
10722,26
10722,25
10723,28
10723,30
10723,25
10723,26
10723,28
10724,26
10724,25
10724,25
10724,24
10724,27
10725,26
10725,27
10725,28
10725,25
10725,26
10726,28
10726,25
10726,25
10726,25
10726,23
10727,23
10727,23
10727,23
10727,22
10727,22
10728,24
10728,24
10728,24
10728,23
10728,22
10729,22
10729,23
10729,24
10729,25
10729,23
10730,22
10730,18
10730,19
10730,19
10730,16
10731,22
10731,26
10731,22
10731,25
10731,23
10732,20
10732,19
10732,18
10732,19
10732,19
10733,18
10733,18
10733,20
10733,18
10733,19
10734,19
10734,20
10734,15
10734,17
10734,18
10735,24
10735,21
10735,19
10735,26
10735,21
10736,23
10736,21
10736,22
10736,22
10736,21
10737,23
10737,25
10737,23
10737,25
