polygonid,elevation
12559,30
12559,22
12560,14
12560,21
12560,17
12560,17
12560,24
12561,17
12561,22
12561,15
12561,16
12561,17
12562,18
12562,14
12562,16
12562,19
12562,12
12563,14
12563,15
12563,15
12563,16
12563,15
12564,17
12564,16
12564,17
12564,18
12564,17
12565,15
12565,16
12565,15
12565,15
12565,13
12566,12
12566,15
12566,14
12566,16
12566,14
12567,13
12567,16
12567,17
12567,16
12567,11
12568,14
12568,15
12568,13
12568,13
12568,15
12569,16
12569,13
12569,18
12569,16
12569,17
12570,15
12570,16
12570,15
12570,15
12570,20
12571,16
12571,16
12571,16
12571,14
12571,14
12572,14
12572,17
12572,13
12572,17
12572,16
12573,59
12573,55
12573,32
12573,37
12573,35
12574,36
12574,40
12574,35
12574,30
12574,35
12575,37
12575,28
12575,27
12575,31
12575,27
12576,29
12576,31
12576,31
12576,21
12576,29
12577,19
12577,18
12577,15
12577,21
12577,14
12578,16
12578,15
12578,12
12578,12
12578,18
12579,81
12579,44
12579,68
