polygonid,elevation
20412,18
20412,21
20412,20
20413,19
20413,17
20413,21
20413,19
20413,18
20414,19
20414,19
20414,22
20414,22
20414,20
20415,21
20415,22
20415,20
20415,27
20415,23
20416,17
20416,18
20416,24
20416,20
20416,23
20417,24
20417,21
20417,23
20417,23
20417,24
20418,21
20418,23
20418,29
20418,24
20418,21
20419,19
20419,24
20419,23
20419,23
20419,21
20420,21
20420,21
20420,29
20420,22
20420,27
20421,26
20421,24
20421,23
20421,24
20421,25
20422,25
20422,22
20422,23
20422,25
20422,24
20423,17
20423,17
20423,16
20423,22
20423,16
20424,21
20424,20
20424,19
20424,20
20424,21
20425,16
20425,18
20425,18
20425,18
20425,17
20426,7
20426,5
20426,4
20426,9
20426,17
20427,5
20427,3
20427,6
20427,7
20427,5
20428,32
20428,28
20428,34
20428,37
20428,20
20429,24
20429,21
20429,18
20429,24
20429,22
20430,20
20430,24
20430,19
20430,22
20430,21
20431,13
20431,16
20431,17
20431,16
20431,21
20432,36
20432,40
