polygonid,elevation
11919,11
11919,9
11919,11
11919,7
11919,11
11920,9
11920,9
11920,10
11920,11
11920,6
11921,11
11921,8
11921,9
11921,9
11921,10
11922,6
11922,19
11922,14
11922,12
11922,9
11923,9
11923,10
11923,12
11923,16
11923,12
11924,18
11924,16
11924,16
11924,19
11924,19
11925,10
11925,10
11925,17
11925,19
11925,22
11926,6
11926,1
11926,23
11926,7
11926,16
11927,6
11927,9
11927,8
11927,16
11927,7
11928,5
11928,8
11928,11
11928,11
11928,16
11929,13
11929,20
11929,38
11929,16
11929,16
11930,7
11930,8
11930,13
11930,19
11930,17
11931,10
11931,11
11931,7
11931,7
11931,8
11932,34
11932,35
11932,22
11932,19
11932,9
11933,8
11933,7
11933,7
11933,23
11933,21
11934,6
11934,7
11934,13
11934,15
11934,8
11935,10
11935,7
11935,12
11935,7
11935,8
11936,7
11936,8
11936,17
11936,6
11936,18
11937,5
11937,7
11937,10
11937,8
11937,5
11938,10
11938,12
11938,8
11938,10
11938,11
