polygonid,elevation
13740,25
13741,5
13741,8
13741,3
13741,6
13741,4
13742,5
13742,8
13742,6
13742,7
13742,5
13743,12
13743,9
13743,16
13743,3
13743,12
13744,-4
13744,7
13744,13
13744,13
13744,3
13745,3
13745,3
13745,3
13745,3
13745,3
13746,21
13746,16
13746,17
13746,16
13746,29
13747,9
13747,3
13747,5
13747,14
13747,4
13748,17
13748,21
13748,17
13748,16
13748,10
13749,22
13749,17
13749,24
13749,25
13749,29
13750,24
13750,23
13750,29
13750,31
13750,18
13751,23
13751,30
13751,33
13751,27
13751,32
13752,22
13752,28
13752,27
13752,26
13752,30
13753,11
13753,11
13753,24
13753,25
13753,25
13754,24
13754,27
13754,23
13754,26
13754,27
13755,28
13755,28
13755,26
13755,26
13755,47
13756,34
13756,26
13756,24
13756,26
13756,24
13757,40
13757,68
13757,38
13757,71
13757,68
13758,47
13758,45
13758,36
13758,42
13758,42
13759,46
13759,58
13759,63
13759,44
13759,58
13760,70
13760,61
13760,62
13760,67
