polygonid,elevation
16388,29
16388,22
16388,21
16388,23
16388,40
16389,34
16389,58
16389,43
16389,49
16389,56
16390,270
16390,95
16390,327
16390,210
16390,38
16391,49
16391,32
16391,38
16391,37
16391,35
16392,33
16392,46
16392,63
16392,33
16392,46
16393,53
16393,132
16393,104
16393,117
16393,110
16394,45
16394,38
16394,37
16394,31
16394,37
16395,53
16395,29
16395,16
16395,9
16395,24
16396,23
16396,18
16396,19
16396,21
16396,23
16397,16
16397,10
16397,10
16397,16
16397,11
16398,18
16398,13
16398,8
16398,8
16398,8
16399,17
16399,27
16399,6
16399,18
16399,13
16400,13
16400,12
16400,19
16400,18
16400,9
16401,16
16401,25
16401,21
16401,22
16401,33
16402,18
16402,19
16402,17
16402,30
16402,16
16403,6
16403,2
16403,8
16403,7
16403,5
16404,4
16404,2
16404,5
16404,2
16404,-2
16405,8
16405,6
16405,2
16405,5
16405,5
16406,7
16406,9
16406,14
16406,14
16406,4
16407,26
16407,25
16407,54
16407,44
16407,58
