polygonid,elevation
15706,48
15706,50
15707,59
15707,49
15707,60
15707,58
15707,56
15708,64
15708,53
15708,59
15708,67
15708,63
15709,51
15709,50
15709,54
15709,60
15709,55
15710,56
15710,78
15710,75
15710,73
15710,72
15711,44
15711,49
15711,47
15711,41
15711,48
15712,41
15712,50
15712,56
15712,52
15712,42
15713,63
15713,64
15713,64
15713,67
15713,63
15714,68
15714,87
15714,59
15714,81
15714,69
15715,82
15715,91
15715,77
15715,82
15715,93
15716,74
15716,73
15716,97
15716,75
15716,91
15717,63
15717,47
15717,48
15717,62
15717,59
15718,25
15718,24
15718,40
15718,23
15718,38
15719,36
15719,45
15719,48
15719,57
15719,25
15720,100
15720,83
15720,98
15720,83
15720,69
15721,80
15721,67
15721,82
15721,79
15721,74
15722,25
15722,45
15722,40
15722,44
15722,19
15723,15
15723,16
15723,53
15723,13
15723,39
15724,71
15724,48
15724,39
15724,31
15724,49
15725,67
15725,113
15725,89
15725,66
15725,80
15726,37
15726,13
15726,60
