polygonid,elevation
321,320
321,5
321,-3
321,109
322,11
322,10
322,4
322,5
322,12
323,10
323,13
323,14
323,12
323,10
324,11
324,10
324,11
324,11
324,10
325,11
325,1
325,6
325,8
325,4
326,4
326,5
326,6
326,7
326,3
327,4
327,13
327,8
327,8
327,12
328,9
328,6
328,7
328,11
328,9
329,4
329,9
329,4
329,3
329,1
330,12
330,12
330,12
330,10
330,11
331,6
331,12
331,6
331,5
331,11
332,13
332,9
332,7
332,13
332,15
333,16
333,13
333,11
333,14
333,9
334,7
334,11
334,11
334,11
334,13
335,13
335,14
335,11
335,15
335,8
336,5
336,11
336,3
336,13
336,9
337,18
337,29
337,46
337,33
337,37
338,29
338,31
338,24
338,31
338,29
339,28
339,70
339,29
339,57
339,29
340,9
340,10
340,10
340,8
340,12
341,15
