polygonid,elevation
17168,23
17169,25
17169,18
17169,25
17169,18
17169,26
17170,21
17170,24
17170,18
17170,23
17170,18
17171,25
17171,24
17171,26
17171,27
17171,26
17172,12
17172,20
17172,11
17172,16
17172,17
17173,19
17173,15
17173,12
17173,20
17173,20
17174,21
17174,17
17174,16
17174,16
17174,21
17175,20
17175,17
17175,20
17175,17
17175,13
17176,20
17176,18
17176,13
17176,25
17176,24
17177,19
17177,23
17177,24
17177,19
17177,25
17178,17
17178,16
17178,23
17178,25
17178,17
17179,18
17179,26
17179,20
17179,22
17179,23
17180,27
17180,15
17180,24
17180,23
17180,30
17181,30
17181,29
17181,26
17181,22
17181,26
17182,28
17182,28
17182,22
17182,25
17182,27
17183,32
17183,24
17183,25
17183,28
17183,27
17184,29
17184,29
17184,24
17184,27
17184,29
17185,21
17185,24
17185,29
17185,23
17185,24
17186,24
17186,26
17186,27
17186,25
17186,24
17187,27
17187,29
17187,22
17187,26
17187,27
17188,25
17188,27
17188,26
17188,25
