polygonid,elevation
6311,63
6311,66
6311,60
6312,68
6312,68
6312,67
6312,70
6312,63
6313,79
6313,71
6313,74
6313,71
6313,76
6314,67
6314,67
6314,67
6314,66
6314,72
6315,66
6315,67
6315,62
6315,62
6315,67
6316,69
6316,66
6316,68
6316,59
6316,67
6317,69
6317,72
6317,68
6317,69
6317,73
6318,70
6318,62
6318,63
6318,62
6318,72
6319,61
6319,62
6319,62
6319,60
6319,63
6320,65
6320,61
6320,61
6320,65
6320,58
6321,68
6321,84
6321,80
6321,76
6321,67
6322,65
6322,68
6322,64
6322,64
6322,49
6323,81
6323,79
6323,79
6323,76
6323,80
6324,76
6324,78
6324,74
6324,74
6324,72
6325,88
6325,82
6325,90
6325,81
6325,92
6326,70
6326,84
6326,78
6326,84
6326,73
6327,105
6327,90
6327,141
6327,59
6327,86
6328,72
6328,50
6328,51
6328,55
6328,52
6329,51
6329,56
6329,49
6329,55
6329,46
6330,53
6330,47
6330,37
6330,42
6330,44
6331,37
6331,38
