polygonid,elevation
6852,26
6852,22
6852,23
6852,23
6852,22
6853,19
6853,21
6853,22
6853,21
6853,26
6854,21
6854,22
6854,21
6854,22
6854,23
6855,24
6855,23
6855,27
6855,23
6855,24
6856,34
6856,29
6856,25
6856,35
6856,21
6857,33
6857,29
6857,33
6857,24
6857,30
6858,34
6858,32
6858,31
6858,29
6858,32
6859,38
6859,22
6859,13
6859,52
6859,20
6860,9
6860,8
6860,24
6860,22
6860,11
6861,12
6861,7
6861,10
6861,13
6861,12
6862,10
6862,14
6862,12
6862,5
6862,15
6863,13
6863,7
6863,12
6863,8
6863,8
6864,53
6864,37
6864,38
6864,33
6864,56
6865,16
6865,22
6865,24
6865,12
6865,13
6866,7
6866,10
6866,11
6866,12
6866,10
6867,8
6867,7
6867,4
6867,6
6867,3
6868,8
6868,7
6868,13
6868,12
6868,11
6869,10
6869,9
6869,11
6869,9
6869,10
6870,14
6870,10
6870,12
6870,11
6870,9
6871,13
6871,9
6871,10
6871,12
6871,11
