polygonid,elevation
4167,48
4168,52
4168,51
4168,49
4168,51
4168,51
4169,43
4169,45
4169,45
4169,46
4169,44
4170,49
4170,46
4170,49
4170,51
4170,50
4171,46
4171,51
4171,48
4171,45
4171,46
4172,45
4172,46
4172,45
4172,47
4172,46
4173,45
4173,44
4173,44
4173,45
4173,43
4174,45
4174,45
4174,44
4174,42
4174,43
4175,43
4175,45
4175,44
4175,44
4175,46
4176,47
4176,45
4176,45
4176,45
4176,43
4177,47
4177,43
4177,43
4177,41
4177,44
4178,45
4178,45
4178,44
4178,44
4178,42
4179,41
4179,46
4179,42
4179,44
4179,44
4180,48
4180,48
4180,48
4180,47
4180,48
4181,45
4181,45
4181,47
4181,45
4181,45
4182,45
4182,46
4182,45
4182,44
4182,46
4183,48
4183,49
4183,47
4183,48
4183,48
4184,48
4184,47
4184,49
4184,49
4184,49
4185,51
4185,52
4185,51
4185,51
4185,51
4186,50
4186,52
4186,50
4186,53
4186,51
4187,49
4187,50
4187,51
4187,53
