polygonid,elevation
5730,88
5731,96
5731,93
5731,101
5731,101
5731,95
5732,79
5732,79
5732,80
5732,74
5732,77
5733,80
5733,77
5733,84
5733,81
5733,76
5734,80
5734,79
5734,77
5734,81
5734,81
5735,86
5735,92
5735,88
5735,88
5735,90
5736,83
5736,84
5736,89
5736,83
5736,87
5737,84
5737,88
5737,83
5737,87
5737,87
5738,85
5738,81
5738,83
5738,79
5738,87
5739,94
5739,93
5739,96
5739,88
5739,92
5740,93
5740,92
5740,88
5740,88
5740,85
5741,93
5741,91
5741,89
5741,92
5741,95
5742,94
5742,89
5742,88
5742,89
5742,89
5743,87
5743,88
5743,91
5743,87
5743,83
5744,89
5744,88
5744,82
5744,87
5744,86
5745,85
5745,83
5745,85
5745,85
5745,83
5746,83
5746,80
5746,82
5746,80
5746,81
5747,80
5747,83
5747,82
5747,79
5747,84
5748,81
5748,81
5748,78
5748,80
5748,80
5749,78
5749,77
5749,77
5749,78
5749,86
5750,75
5750,77
5750,79
5750,79
