polygonid,elevation
19511,18
19511,20
19511,19
19512,19
19512,20
19512,21
19512,19
19512,19
19513,17
19513,21
19513,18
19513,16
19513,20
19514,19
19514,19
19514,19
19514,20
19514,18
19515,19
19515,19
19515,17
19515,19
19515,17
19516,17
19516,14
19516,16
19516,17
19516,18
19517,18
19517,20
19517,18
19517,19
19517,19
19518,20
19518,17
19518,18
19518,21
19518,17
19519,18
19519,19
19519,20
19519,17
19519,17
19520,18
19520,16
19520,15
19520,17
19520,19
19521,20
19521,19
19521,18
19521,17
19521,18
19522,17
19522,18
19522,19
19522,20
19522,17
19523,19
19523,17
19523,17
19523,20
19523,15
19524,17
19524,16
19524,16
19524,16
19524,17
19525,17
19525,14
19525,14
19525,16
19525,16
19526,16
19526,12
19526,18
19526,19
19526,20
19527,18
19527,19
19527,17
19527,17
19527,13
19528,15
19528,18
19528,17
19528,16
19528,18
19529,18
19529,18
19529,16
19529,18
19529,15
19530,17
19530,16
19530,18
19530,16
19530,16
19531,17
19531,17
19531,17
