polygonid,elevation
8174,62
8174,61
8174,60
8174,65
8175,57
8175,54
8175,68
8175,58
8175,63
8176,52
8176,50
8176,57
8176,11
8176,58
8177,54
8177,62
8177,61
8177,58
8177,59
8178,49
8178,55
8178,52
8178,51
8178,57
8179,46
8179,48
8179,48
8179,49
8179,46
8180,42
8180,43
8180,44
8180,42
8180,46
8181,38
8181,43
8181,41
8181,42
8181,41
8182,40
8182,10
8182,8
8182,11
8182,10
8183,53
8183,54
8183,55
8183,58
8183,56
8184,51
8184,53
8184,55
8184,53
8184,53
8185,50
8185,48
8185,52
8185,52
8185,51
8186,49
8186,51
8186,55
8186,54
8186,51
8187,48
8187,47
8187,46
8187,57
8187,47
8188,45
8188,42
8188,41
8188,39
8188,40
8189,92
8189,113
8189,101
8189,92
8189,86
8190,82
8190,72
8190,82
8190,85
8190,69
8191,72
8191,73
8191,73
8191,67
8191,69
8192,75
8192,75
8192,75
8192,78
8192,73
8193,72
8193,72
8193,71
8193,70
8193,61
8194,69
