polygonid,elevation
14202,36
14202,46
14202,45
14202,50
14203,83
14203,37
14203,29
14203,65
14203,36
14204,87
14204,90
14204,81
14204,102
14204,111
14205,109
14205,113
14205,104
14205,108
14205,99
14206,99
14206,100
14206,98
14206,96
14206,107
14207,106
14207,61
14207,105
14207,89
14207,106
14208,105
14208,112
14208,119
14208,112
14208,111
14209,187
14209,100
14209,130
14209,146
14209,105
14210,183
14210,175
14210,184
14210,184
14210,178
14211,195
14211,201
14211,200
14211,197
14211,194
14212,139
14212,117
14212,135
14212,113
14212,152
14213,163
14213,131
14213,154
14213,135
14213,143
14214,89
14214,87
14214,102
14214,128
14214,125
14215,34
14215,142
14215,65
14215,120
14215,41
14216,171
14216,187
14216,155
14216,170
14216,193
14217,201
14217,195
14217,184
14217,181
14217,190
14218,179
14218,206
14218,203
14218,196
14218,199
14219,181
14219,192
14219,192
14219,183
14219,194
14220,175
14220,182
14220,225
14220,176
14220,176
14221,199
14221,207
14221,171
14221,163
14221,198
14222,155
