polygonid,elevation
7412,12
7412,9
7412,12
7413,11
7413,9
7413,14
7413,12
7413,11
7414,13
7414,11
7414,12
7414,8
7414,13
7415,12
7415,15
7415,11
7415,13
7415,11
7416,11
7416,12
7416,10
7416,12
7416,10
7417,13
7417,10
7417,12
7417,15
7417,14
7418,12
7418,10
7418,13
7418,12
7418,12
7419,13
7419,13
7419,10
7419,12
7419,10
7420,9
7420,14
7420,13
7420,12
7420,14
7421,14
7421,12
7421,14
7421,10
7421,12
7422,9
7422,10
7422,10
7422,9
7422,12
7423,12
7423,9
7423,9
7423,10
7423,10
7424,10
7424,10
7424,10
7424,13
7424,9
7425,17
7425,8
7425,8
7425,13
7425,7
7426,11
7426,10
7426,11
7426,14
7426,11
7427,10
7427,8
7427,16
7427,18
7427,16
7428,13
7428,10
7428,11
7428,10
7428,11
7429,13
7429,10
7429,11
7429,10
7429,10
7430,10
7430,12
7430,10
7430,7
7430,9
7431,14
7431,9
7431,10
7431,8
7431,9
7432,8
7432,7
