polygonid,elevation
18850,15
18851,6
18851,-3
18851,10
18851,-3
18851,-2
18852,5
18852,14
18852,6
18852,15
18852,10
18853,7
18853,7
18853,3
18853,1
18853,10
18854,35
18854,31
18854,44
18854,32
18854,13
18855,21
18855,41
18855,36
18855,37
18855,54
18856,66
18856,70
18856,-2
18856,54
18856,75
18857,56
18857,17
18857,20
18857,18
18857,14
18858,142
18858,195
18858,5
18858,226
18858,79
18859,-4
18859,0
18859,-1
18859,-2
18859,0
18860,53
18860,127
18860,31
18860,187
18860,60
18861,26
18861,28
18861,27
18861,28
18861,26
18862,471
18862,90
18862,229
18862,368
18862,326
18863,36
18863,184
18863,211
18863,39
18863,193
18864,23
18864,22
18864,24
18864,23
18864,22
18865,26
18865,28
18865,26
18865,27
18865,26
18866,24
18866,22
18866,19
18866,20
18866,20
18867,24
18867,22
18867,23
18867,26
18867,22
18868,20
18868,19
18868,26
18868,13
18868,14
18869,425
18869,385
18869,436
18869,103
18869,94
18870,85
18870,96
18870,646
18870,409
