polygonid,elevation
4228,50
4228,55
4228,58
4228,55
4228,51
4229,53
4229,50
4229,53
4229,53
4229,53
4230,61
4230,55
4230,62
4230,57
4230,59
4231,71
4231,70
4231,68
4231,69
4231,70
4232,43
4232,41
4232,56
4232,46
4232,42
4233,118
4233,51
4233,116
4233,73
4233,82
4234,78
4234,35
4234,50
4234,39
4234,38
4235,39
4235,38
4235,39
4235,55
4235,33
4236,41
4236,42
4236,42
4236,39
4236,47
4237,46
4237,52
4237,44
4237,48
4237,63
4238,43
4238,44
4238,45
4238,47
4238,41
4239,39
4239,42
4239,38
4239,40
4239,37
4240,38
4240,38
4240,37
4240,36
4240,39
4241,36
4241,33
4241,38
4241,37
4241,37
4242,41
4242,37
4242,34
4242,34
4242,36
4243,46
4243,43
4243,38
4243,46
4243,39
4244,35
4244,57
4244,51
4244,37
4244,40
4245,45
4245,47
4245,50
4245,45
4245,50
4246,137
4246,80
4246,60
4246,97
4246,126
4247,97
4247,99
4247,99
4247,99
4247,86
