polygonid,elevation
20232,288
20232,290
20232,297
20232,286
20233,278
20233,270
20233,277
20233,277
20233,274
20234,272
20234,272
20234,273
20234,271
20234,270
20235,275
20235,267
20235,278
20235,275
20235,272
20236,288
20236,294
20236,284
20236,308
20236,299
20237,247
20237,238
20237,209
20237,278
20237,262
20238,198
20238,205
20238,204
20238,205
20238,202
20239,200
20239,202
20239,205
20239,198
20239,201
20240,304
20240,213
20240,212
20240,182
20240,193
20241,203
20241,202
20241,202
20241,204
20241,204
20242,178
20242,233
20242,114
20242,188
20242,214
20243,210
20243,203
20243,211
20243,194
20243,175
20244,227
20244,162
20244,253
20244,161
20244,103
20245,195
20245,198
20245,209
20245,199
20245,208
20246,230
20246,245
20246,276
20246,220
20246,277
20247,243
20247,232
20247,233
20247,223
20247,234
20248,248
20248,251
20248,243
20248,253
20248,247
20249,309
20249,249
20249,213
20249,300
20249,280
20250,304
20250,294
20250,287
20250,370
20250,285
20251,281
20251,256
20251,259
20251,259
20251,276
20252,290
