polygonid,elevation
17429,37
17429,26
17429,39
17429,29
17429,33
17430,56
17430,65
17430,64
17430,38
17430,51
17431,45
17431,70
17431,46
17431,46
17431,51
17432,45
17432,46
17432,42
17432,42
17432,44
17433,40
17433,39
17433,42
17433,37
17433,43
17434,44
17434,40
17434,43
17434,44
17434,43
17435,153
17435,235
17435,165
17435,258
17435,155
17436,71
17436,148
17436,165
17436,74
17436,151
17437,94
17437,85
17437,98
17437,82
17437,76
17438,151
17438,137
17438,171
17438,125
17438,112
17439,69
17439,69
17439,95
17439,80
17439,89
17440,100
17440,82
17440,112
17440,81
17440,69
17441,132
17441,541
17441,234
17441,409
17441,383
17442,88
17442,103
17442,78
17442,58
17442,91
17443,24
17443,33
17443,29
17443,29
17443,32
17444,34
17444,37
17444,33
17444,37
17444,37
17445,25
17445,39
17445,24
17445,35
17445,28
17446,31
17446,29
17446,32
17446,24
17446,22
17447,29
17447,33
17447,19
17447,20
17447,22
17448,28
17448,25
17448,32
17448,31
17448,33
