polygonid,elevation
20132,11
20132,11
20132,13
20132,14
20133,12
20133,12
20133,9
20133,10
20133,10
20134,10
20134,10
20134,9
20134,11
20134,12
20135,12
20135,11
20135,11
20135,11
20135,11
20136,9
20136,10
20136,9
20136,11
20136,10
20137,9
20137,12
20137,12
20137,10
20137,8
20138,7
20138,10
20138,9
20138,7
20138,10
20139,8
20139,12
20139,7
20139,10
20139,9
20140,9
20140,8
20140,11
20140,8
20140,9
20141,8
20141,10
20141,9
20141,10
20141,9
20142,8
20142,7
20142,6
20142,9
20142,7
20143,9
20143,6
20143,7
20143,6
20143,7
20144,6
20144,9
20144,5
20144,8
20144,3
20145,8
20145,10
20145,9
20145,10
20145,10
20146,6
20146,7
20146,8
20146,9
20146,8
20147,6
20147,4
20147,4
20147,4
20147,4
20148,6
20148,6
20148,9
20148,8
20148,5
20149,4
20149,8
20149,5
20149,6
20149,9
20150,6
20150,7
20150,9
20150,3
20150,6
20151,8
20151,10
20151,9
20151,10
20151,10
20152,6
