polygonid,elevation
11218,121
11218,178
11218,120
11218,133
11219,189
11219,140
11219,139
11219,121
11219,171
11220,37
11220,26
11220,18
11220,20
11220,18
11221,74
11221,90
11221,65
11221,78
11221,51
11222,42
11222,30
11222,43
11222,82
11222,29
11223,83
11223,108
11223,138
11223,91
11223,119
11224,81
11224,82
11224,60
11224,68
11224,73
11225,52
11225,51
11225,57
11225,51
11225,51
11226,55
11226,53
11226,50
11226,59
11226,58
11227,48
11227,47
11227,48
11227,47
11227,47
11228,46
11228,46
11228,45
11228,45
11228,49
11229,46
11229,48
11229,47
11229,47
11229,48
11230,37
11230,37
11230,36
11230,40
11230,43
11231,303
11231,413
11231,251
11231,403
11231,401
11232,418
11232,373
11232,373
11232,438
11232,369
11233,289
11233,422
11233,378
11233,355
11233,405
11234,425
11234,432
11234,432
11234,433
11234,438
11235,481
11235,442
11235,436
11235,445
11235,430
11236,433
11236,370
11236,465
11236,485
11236,380
11237,386
11237,400
11237,381
11237,434
11237,450
11238,250
