polygonid,elevation
3527,149
3527,142
3527,146
3527,178
3528,180
3528,165
3528,150
3528,158
3528,156
3529,179
3529,178
3529,193
3529,220
3529,218
3530,106
3530,106
3530,106
3530,105
3530,104
3531,103
3531,104
3531,102
3531,104
3531,107
3532,111
3532,109
3532,103
3532,113
3532,109
3533,179
3533,169
3533,194
3533,215
3533,209
3534,226
3534,187
3534,188
3534,187
3534,118
3535,169
3535,164
3535,153
3535,162
3535,161
3536,152
3536,163
3536,153
3536,171
3536,130
3537,166
3537,184
3537,191
3537,139
3537,203
3538,180
3538,185
3538,200
3538,207
3538,210
3539,126
3539,156
3539,130
3539,132
3539,129
3540,131
3540,133
3540,138
3540,134
3540,151
3541,168
3541,196
3541,155
3541,161
3541,183
3542,132
3542,133
3542,124
3542,140
3542,133
3543,124
3543,141
3543,145
3543,138
3543,130
3544,139
3544,130
3544,132
3544,121
3544,154
3545,154
3545,143
3545,135
3545,149
3545,160
3546,118
3546,130
3546,139
3546,119
3546,133
3547,114
