polygonid,elevation
15827,10
15827,8
15827,6
15828,8
15828,5
15828,9
15828,4
15828,6
15829,10
15829,7
15829,8
15829,6
15829,8
15830,8
15830,12
15830,10
15830,2
15830,7
15831,7
15831,9
15831,7
15831,8
15831,10
15832,2
15832,12
15832,6
15832,3
15832,3
15833,7
15833,8
15833,7
15833,8
15833,8
15834,5
15834,2
15834,5
15834,3
15834,5
15835,7
15835,2
15835,2
15835,7
15835,5
15836,8
15836,6
15836,0
15836,12
15836,-1
15837,3
15837,8
15837,10
15837,9
15837,3
15838,13
15838,11
15838,9
15838,11
15838,7
15839,10
15839,10
15839,6
15839,7
15839,6
15840,7
15840,7
15840,3
15840,9
15840,6
15841,7
15841,8
15841,11
15841,7
15841,7
15842,6
15842,5
15842,6
15842,8
15842,10
15843,9
15843,6
15843,8
15843,12
15843,10
15844,6
15844,1
15844,8
15844,7
15844,6
15845,5
15845,3
15845,8
15845,6
15845,6
15846,5
15846,13
15846,12
15846,8
15846,10
15847,3
15847,4
