polygonid,elevation
2426,557
2426,1098
2426,427
2426,853
2427,562
2427,532
2427,502
2427,544
2427,525
2428,590
2428,576
2428,773
2428,573
2428,654
2429,406
2429,412
2429,406
2429,410
2429,415
2430,408
2430,417
2430,413
2430,412
2430,412
2431,419
2431,416
2431,422
2431,417
2431,418
2432,448
2432,421
2432,445
2432,422
2432,424
2433,419
2433,423
2433,419
2433,421
2433,416
2434,768
2434,685
2434,635
2434,437
2434,526
2435,474
2435,459
2435,494
2435,467
2435,667
2436,429
2436,491
2436,509
2436,427
2436,446
2437,669
2437,535
2437,663
2437,760
2437,691
2438,858
2438,616
2438,764
2438,620
2438,632
2439,911
2439,758
2439,829
2439,877
2439,791
2440,990
2440,754
2440,786
2440,891
2440,1007
2441,482
2441,537
2441,417
2441,739
2441,730
2442,409
2442,413
2442,413
2442,418
2442,417
2443,494
2443,419
2443,416
2443,455
2443,421
2444,419
2444,406
2444,428
2444,411
2444,424
2445,537
2445,550
2445,403
2445,407
2445,499
2446,385
