polygonid,elevation
20673,6
20673,4
20674,11
20674,8
20674,8
20674,14
20674,11
20675,16
20675,27
20675,8
20675,8
20675,10
20676,23
20676,19
20676,19
20676,19
20676,24
20677,12
20677,14
20677,21
20677,13
20677,13
20678,12
20678,10
20678,11
20678,11
20678,12
20679,19
20679,13
20679,15
20679,17
20679,19
20680,20
20680,21
20680,15
20680,11
20680,23
20681,31
20681,22
20681,28
20681,21
20681,22
20682,30
20682,33
20682,31
20682,32
20682,30
20683,26
20683,20
20683,24
20683,26
20683,26
20684,35
20684,31
20684,51
20684,27
20684,38
20685,42
20685,38
20685,44
20685,52
20685,35
20686,46
20686,38
20686,48
20686,47
20686,56
20687,39
20687,36
20687,33
20687,38
20687,36
20688,32
20688,29
20688,28
20688,25
20688,36
20689,49
20689,40
20689,41
20689,41
20689,39
20690,37
20690,39
20690,40
20690,40
20690,45
20691,55
20691,54
20691,49
20691,52
20691,60
20692,45
20692,43
20692,43
20692,52
20692,51
20693,42
20693,46
20693,39
