polygonid,elevation
5250,295
5250,298
5250,295
5251,286
5251,283
5251,279
5251,287
5251,287
5252,277
5252,276
5252,277
5252,277
5252,277
5253,274
5253,273
5253,269
5253,275
5253,272
5254,284
5254,282
5254,285
5254,281
5254,276
5255,282
5255,284
5255,283
5255,287
5255,281
5256,269
5256,270
5256,257
5256,264
5256,256
5257,264
5257,258
5257,261
5257,258
5257,266
5258,262
5258,265
5258,263
5258,266
5258,264
5259,259
5259,254
5259,257
5259,256
5259,261
5260,265
5260,259
5260,264
5260,262
5260,262
5261,254
5261,263
5261,255
5261,256
5261,260
5262,245
5262,256
5262,248
5262,243
5262,249
5263,240
5263,240
5263,242
5263,242
5263,244
5264,228
5264,234
5264,235
5264,236
5264,234
5265,253
5265,255
5265,249
5265,255
5265,246
5266,239
5266,229
5266,233
5266,238
5266,244
5267,247
5267,249
5267,242
5267,239
5267,244
5268,240
5268,243
5268,243
5268,244
5268,243
5269,259
5269,258
5269,254
5269,246
5269,269
5270,203
5270,230
